id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
81236100,"Craftsman Garden Home w/ Salt Water Spa",116740214,"Luke","Capitol Hill","Montlake",47.64,-122.31,"Entire home/apt",332,3,64,2024-05-20 00:00:00.000,3.82,7,177,40,"STR-OPLI-23-000099"
49587954,"Crown on the Hill in Seattle",1452570,"Emily","Rainier Valley","Columbia City",47.55,-122.28,"Entire home/apt",450,3,7,2022-07-22 00:00:00.000,0.19,4,136,198,"STR-OPLI-19-002230"
10495500,"Delightful Seattle Launchpad on Beacon Hill",487344448,"Ricardo","Beacon Hill","North Beacon Hill",47.59,-122.31,"Entire home/apt",248,3,24,2024-06-14 00:00:00.000,4.34,19,122,24,"STR-OPLI-24-000118"
30234326,"Delightful Studio near Space Needle",86157147,"Lyle","Downtown","Belltown",47.62,-122.35,"Entire home/apt",175,3,191,2024-05-31 00:00:00.000,3.52,16,48,50,"STR-OPLI-19-003076"
80286200,"Designer Home Near Light Rail (2 BR / 2 BA)",487344448,"Ricardo","Beacon Hill","North Beacon Hill",47.58,-122.31,"Entire home/apt",239,3,91,2024-06-10 00:00:00.000,5.3,19,118,66,"STR-OPLI-22-001775"
3269390,"Detached Private Guest Cottage in Sought-After Neighborhood",12171359,"Diane","Queen Anne","West Queen Anne",47.63,-122.37,"Entire home/apt",183,3,529,2024-06-10 00:00:00.000,4.34,3,299,49,"STR-OPLI-19-003085"
11006800,"Dog-friendly 4BR with backyard oasis",111813201,"Vacasa Western Washington","Ballard","West Woodland",47.67,-122.37,"Entire home/apt",395,3,198,,198.2133333,14,359,198,"STR-OPLI-22-001038"
16353693,"Downtown 2BR Convention Ctr, Free Parking. Sharp!",30832,"Siena C.C.","Downtown","First Hill",47.61,-122.33,"Entire home/apt",384,3,385,2024-06-24 00:00:00.000,4.23,5,74,44,"STR-OPLI-19-000500"
96971200,"Downtown 2BR Washington State Conv.Center 14th-fl",212826084,"Vacasa Western Washington","Downtown","First Hill",47.61,-122.33,"Entire home/apt",211,3,50,2024-06-17 00:00:00.000,1.66,51,289,25,"STR-OPLI-19-002242"
2620429,"Downtown Convention Center 2BR 2BA",30832,"Siena C.C.","Downtown","First Hill",47.61,-122.33,"Entire home/apt",353,3,486,2024-06-14 00:00:00.000,3.95,5,210,34,"STR-OPLI-22-000016"
96021200,"Downtown Seattle Condo w/ Rooftop Deck + Views!",121688409,"Evolve","Downtown","First Hill",47.61,-122.33,"Entire home/apt",97,3,15,2024-06-03 00:00:00.000,1.65,47,334,15,"STR-OPLI-19-001277"
47263183,"Downtown Urban Luxury",109283396,"Alex","Downtown","Central Business District",47.61,-122.34,"Entire home/apt",290,3,131,2024-06-15 00:00:00.000,3.13,3,108,25,"STR-OPLI-20-001257"
11462366,"Dragonfly Beach House in North Admiral",33360,"Laura","West Seattle","North Admiral",47.58,-122.4,"Entire home/apt",243,3,139,2024-04-03 00:00:00.000,1.4,7,313,21,"STR-OPLI-19-001488"
66156900,"Elegant Seattle Escape < 2 Mi to Space Needle",121688409,"Evolve","Queen Anne","West Queen Anne",47.63,-122.37,"Entire home/apt",2251,3,19,2023-08-14 00:00:00.000,0.85,47,238,2,"STR-OPLI-22-000843"
24015983,"Elegant Two-Bedroom By Space Needle And Amazon",86157147,"Lyle","Downtown","Belltown",47.62,-122.35,"Entire home/apt",239,3,220,2024-06-08 00:00:00.000,2.93,16,88,40,"STR-OPLI-19-000276"
23075059,"Emerald City Studio",86157147,"Lyle","Downtown","Belltown",47.62,-122.35,"Entire home/apt",171,3,350,2024-06-06 00:00:00.000,4.51,16,86,56,"STR-OPLI-19-001238"
49011550,"Farmhouse Chic Getaway ft. Goats",116740214,"Luke","Beacon Hill","Mid-Beacon Hill",47.55,-122.31,"Entire home/apt",155,3,162,2024-06-16 00:00:00.000,4.19,7,155,51,"STR-OPLI-19-001953"
84942600,"Free Parking! Light Rail Convenient! Near Downtown",143060164,"Robert","Rainier Valley","Columbia City",47.56,-122.29,"Entire home/apt",340,3,13,2024-05-13 00:00:00.000,0.99,4,64,12,"STR-OPLI-20-000172"
64945100,"Fremont 3 Bed 3 Bath Townhome with Private Patio",458295751,"Emma","Other neighborhoods","Fremont",47.65,-122.35,"Entire home/apt",314,3,57,2024-06-03 00:00:00.000,2.34,11,138,28,"STR-OPLI-22-000955"
52345747,"Fresh Apt w# Balcony by Arboretum, Shops, Cap Hill",253059,"Marie","Central Area","Harrison/Denny-Blaine",47.62,-122.29,"Entire home/apt",334,3,23,2024-05-05 00:00:00.000,0.7,6,251,8,"STR-OPLI-19-002058"
565703,"Garden Apartment in Madison Valley",2781551,"Ron","Central Area","Mann",47.62,-122.3,"Entire home/apt",184,3,351,2023-11-26 00:00:00.000,2.56,4,182,6,"STR-OPLI-19-001833"
20666810,"Golden Solarium - Entire Fremont Home w/ AC & Gym",14107195,"Jean-Sébastien","Other neighborhoods","Fremont",47.66,-122.35,"Entire home/apt",495,3,12,2023-07-24 00:00:00.000,0.15,4,53,1,"STR-OPLI-19-001250"
98728900,"Greenlake Gem close 2 Eateries",47745000,"Angelique","Other neighborhoods","Greenwood",47.68,-122.35,"Entire home/apt",237,3,12,2024-06-09 00:00:00.000,1.35,4,28,12,"STR-OPLI-23-000503"
10554800,"Heart of Seattle Tiny Home",513134349,"Binh'An","Other neighborhoods","Greenwood",47.7,-122.35,"Entire home/apt",88,3,10,2024-06-21 00:00:00.000,1.86,4,270,10,"STR-OPLI-22-001668"
53662522,"Hidden Gem in the heart of Seattle",109283396,"Alex","Downtown","Central Business District",47.61,-122.34,"Entire home/apt",275,3,77,2024-06-21 00:00:00.000,3.07,3,66,40,"STR-OPLI-22-000115"
99425300,"Historic Seattle Vacation Rental in Seward Park!",121688409,"Evolve","Seward Park","Seward Park",47.54,-122.26,"Entire home/apt",152,3,198,,198.2133333,47,320,198,"STR-OPLI-23-000920"
40400915,"Inviting heart of Seattle hidaway",12171359,"Diane","Downtown","Belltown",47.61,-122.35,"Entire home/apt",225,3,318,2024-06-10 00:00:00.000,5.79,3,290,69,"STR-OPLI-19-003069"
46166271,"Lake Washington Nest @ Matthews Beach Area",267067607,"Mike","Lake City","Matthews Beach",47.71,-122.28,"Entire home/apt",151,3,88,2024-05-04 00:00:00.000,2.43,3,93,28,"STR-OPLI-21-000348"
52594415,"Large funky 2 or 3 bedroom unit in prime location",253059,"Marie","Other neighborhoods","Fremont",47.66,-122.36,"Entire home/apt",356,3,21,2024-06-10 00:00:00.000,0.65,6,199,6,"STR-OPLI-19-000837"
83126800,"Level- Three Bedroom Sky Suite",452014951,"Level Seattle","Cascade","South Lake Union",47.62,-122.34,"Entire home/apt",639,3,5,2023-07-24 00:00:00.000,0.37,40,2,3,"Exempt"
83118200,"Level- Two Bedroom Sky Suite",452014951,"Level Seattle","Cascade","South Lake Union",47.62,-122.34,"Entire home/apt",579,3,3,2023-10-19 00:00:00.000,0.3,40,283,3,"Exempt"
93568800,"Local Treasure Townhome - 15min to Downtown",76642600,"Caitlin","Other neighborhoods","Fremont",47.66,-122.36,"Entire home/apt",345,3,1,2023-10-15 00:00:00.000,0.12,6,125,1,"STR-OPLI-19-001538"
49359651,"Loft Studio located in the historic Belltown",86157147,"Lyle","Cascade","South Lake Union",47.62,-122.35,"Entire home/apt",199,3,147,2024-06-08 00:00:00.000,3.87,16,75,47,"STR-OPLI-21-000308"
67758000,"Lovely & Comfy WestSeattle Home",314324381,"Sophari","West Seattle","Gatewood",47.53,-122.38,"Entire home/apt",364,3,14,2024-06-18 00:00:00.000,0.62,12,67,3,"STR-OPLI-22-001272"
96987600,"Lovely 2BR Washington State Conv.Center",212826084,"Vacasa Western Washington","Downtown","First Hill",47.61,-122.33,"Entire home/apt",174,3,80,2024-05-27 00:00:00.000,0.98,51,327,18,"STR-OPLI-19-000059"
50010405,"Lux Guest Suite in a Walkers Paradise",10289892,"Nick","Other neighborhoods","Fremont",47.66,-122.34,"Entire home/apt",179,3,170,2024-06-20 00:00:00.000,4.55,3,147,56,"STR-OPLI-21-000200"
76830100,"Luxe Cap Hill Townhouse with private rooftop",16020841,"Karim","Central Area","Minor",47.61,-122.31,"Entire home/apt",249,3,198,,198.2133333,3,20,198,"STR-OPLI-23-000135"
89718900,"Luxurious 5 br Home with A/C and Tesla Charger",38697694,"Nicholas","Rainier Valley","Columbia City",47.55,-122.29,"Entire home/apt",357,3,61,2024-06-21 00:00:00.000,4.66,4,120,57,"STR-OPLI-21-001214"
11135200,"Luxurious Studio | Lofted Ceilings & AC in Seattle",180618307,"Alan","Other neighborhoods","Wallingford",47.66,-122.33,"Entire home/apt",156,3,6,2024-06-16 00:00:00.000,3.05,10,157,6,"STR-OPLI-22-001298"
19591463,"Meet the Goats at a Characterful Farm-Chic Hideaway",116740214,"Luke","Beacon Hill","Mid-Beacon Hill",47.55,-122.31,"Entire home/apt",104,3,373,2024-05-27 00:00:00.000,4.42,7,151,2,"STR-OPLI-19-001953"
74058600,"Modern & bright 3BR home near Downtown with Garage",487344448,"Ricardo","Beacon Hill","North Beacon Hill",47.59,-122.31,"Entire home/apt",298,3,126,2024-06-22 00:00:00.000,6.34,19,198,82,"STR-OPLI-22-001985"
13606919,"Modern 2BR Loft with Lake and Space Needle Views",316200,"William","Cascade","Eastlake",47.64,-122.32,"Entire home/apt",156,3,315,2024-06-16 00:00:00.000,3.25,7,283,39,"STR-OPLI-19-000681"
70307600,"Modern 3 Beds Ballard Townhome w/Rooftop city view",458295751,"Emma","Ballard","West Woodland",47.67,-122.37,"Entire home/apt",310,3,63,2024-06-09 00:00:00.000,2.89,11,139,33,"STR-OPLI-22-001368"
11492900,"Modern 3 bedroom townhouse in Seattle",115572651,"Ayodeji","Rainier Valley","Dunlap",47.52,-122.27,"Entire home/apt",150,3,198,,198.2133333,4,173,198,"STR-OPLI-23-001232"
70876200,"Modern 3 br townhouse near downtown",487344448,"Ricardo","Beacon Hill","North Beacon Hill",47.59,-122.31,"Entire home/apt",281,3,110,2024-06-20 00:00:00.000,5.06,19,198,57,"STR-OPLI-24-000275"
41030199,"Modern Light Filled Apartment in ideal location",10289892,"Nick","Other neighborhoods","Fremont",47.66,-122.34,"Entire home/apt",279,3,104,2024-05-26 00:00:00.000,2.71,3,225,29,"STR-OPLI-21-000200"
11685100,"Modern Queen Anne Home with Stunning Water Views",238425582,"Allen Lu","Queen Anne","West Queen Anne",47.63,-122.37,"Entire home/apt",505,3,1,2024-06-17 00:00:00.000,1,27,214,1,"STR-OPLI-24-000507"
10909600,"Modern Townhome, Great Location",560361543,"Linda","Central Area","Atlantic",47.59,-122.3,"Entire home/apt",325,3,13,2024-06-16 00:00:00.000,4.53,5,108,13,"STR-OPLI-24-000521"
82605700,"Mt. Rainier Luxury View Home",10235544,"Scott (Aka Skip)","Rainier Valley","Mount Baker",47.59,-122.29,"Entire home/apt",595,3,11,2024-06-10 00:00:00.000,0.87,3,266,9,"STR-OPLI-19-002543"
58784600,"NEW Eastlake 4B3BT 1M Home Views - Sleeps 10",314324381,"Sophari","Cascade","Eastlake",47.64,-122.32,"Entire home/apt",874,3,27,2024-05-19 00:00:00.000,1.06,12,201,16,"STR-OPLI-22-000764"
70185500,"NEW! 3BR Great Location Queen Anne W/Rooftop",314324381,"Sophari","Queen Anne","West Queen Anne",47.64,-122.37,"Entire home/apt",604,3,58,2024-06-08 00:00:00.000,2.87,12,43,35,"str-opli-22-001318"
71229500,"NEW! Vintage Home 4 Miles to Everything Seattle",377129678,"Karen","Queen Anne","West Queen Anne",47.64,-122.37,"Entire home/apt",473,3,20,2024-06-01 00:00:00.000,0.92,10,7,9,"STR-OPLI-22-001315"
66067600,"New! Boutique Studio in Belltown with Rooftop Deck",377129678,"Karen","Downtown","Belltown",47.62,-122.35,"Entire home/apt",194,3,54,2024-06-01 00:00:00.000,2.24,10,248,36,"STR-OPLI-22-000856"
10103000,"Newly Remodel Vintage Jewel | Central SEA | Office",513134349,"Binh'An","Other neighborhoods","Greenwood",47.7,-122.35,"Entire home/apt",170,3,15,2024-06-19 00:00:00.000,2.1,4,245,15,"STR-OPLI-23-000726"
10103500,"Newly Renovate Tiny Retro Gem | SEA Prime Spot",513134349,"Binh'An","Other neighborhoods","Greenwood",47.7,-122.35,"Entire home/apt",151,3,13,2024-06-22 00:00:00.000,1.76,4,318,13,"STR-OPLI-22-001668"
10555400,"Newly Revamped City Modern Oasis",513134349,"Binh'An","Downtown","Belltown",47.62,-122.34,"Entire home/apt",205,3,18,2024-06-24 00:00:00.000,3.05,4,250,18,"STR-OPLI-22-001668"
91949900,"Odin's Cozy 2 Bdr Lower Cottage",4668343,"John","Rainier Valley","Rainier Beach",47.51,-122.24,"Entire home/apt",110,3,14,2024-06-18 00:00:00.000,1.25,3,296,14,"STR-OPLI-22-001954"
78120300,"Odin's Peaceful Lake View 2 Bdr Upper Cottage",4668343,"John","Rainier Valley","Rainier Beach",47.51,-122.24,"Entire home/apt",140,3,47,2024-06-17 00:00:00.000,2.6,3,191,41,"STR-OPLI-22-001954"
84621900,"OnPike, Capitol Hill,& Convetn Cntr, Paid Parking",40623437,"S J","Capitol Hill","Broadway",47.61,-122.33,"Entire home/apt",242,3,49,2024-05-24 00:00:00.000,3.17,5,54,31,"STR-OPLI-23-000259"
670262,"One Bedroom Cozy House + Hot Tub",3396093,"Elisa","Other neighborhoods","Greenwood",47.69,-122.36,"Entire home/apt",198.21,3,9,2024-01-28 00:00:00.000,0.06,3,198,5,"STR-OPLI-23-001176"
6248083,"PH style Lux w/THE Seattle ""Post Card"" view too",16255476,"Ken","Queen Anne","Lower Queen Anne",47.63,-122.36,"Entire home/apt",750,3,80,2023-10-10 00:00:00.000,0.73,3,206,3,"STR-OPLI-19-001979"
89715600,"Panoramic View of Space Needle & South Lake Union",180618307,"Alan","Queen Anne","East Queen Anne",47.63,-122.35,"Entire home/apt",287,3,34,2024-06-15 00:00:00.000,3.58,10,163,34,"STR-OPLI-23-001169"
25736941,"Peaceful and Relaxing Apartment with a Scenic Roof Deck",138885843,"Line","Central Area","Mann",47.62,-122.3,"Entire home/apt",180,3,156,2024-05-27 00:00:00.000,2.13,3,279,27,"STR-OPLI-19-001450"
10263000,"Peacefull and Cozy Seattle's guest suite",138885843,"Line","Central Area","Atlantic",47.59,-122.3,"Entire home/apt",150,3,5,2024-06-12 00:00:00.000,1.29,3,340,5,"STR-OPLI-23-001460"
11580000,"Perfect 1BR | Patio | Kitchenette| W/D",446538637,"Vacasa Western Washington","Capitol Hill","Broadway",47.63,-122.32,"Entire home/apt",205,3,26,2024-06-17 00:00:00.000,0.68,25,362,2,"STR-OPLI-20-000868"
46674369,"Perfect Belltown Getaway in the Heart of Seattle",377129678,"Karen","Downtown","Belltown",47.62,-122.35,"Entire home/apt",189,3,72,2024-06-08 00:00:00.000,1.67,10,317,14,"STR-OPLI-20-001169"
11160500,"Perfectly Located Rambler with Tasteful Design",487344448,"Ricardo","Beacon Hill","North Beacon Hill",47.58,-122.31,"Entire home/apt",252,3,10,2024-06-09 00:00:00.000,3.66,19,146,10,"STR-OPLI-24-000307"
39728889,"Pet friendly/fenced yard, near attractions/DT",88020855,"Jonathan","Interbay","Interbay",47.65,-122.38,"Entire home/apt",198.21,3,92,2024-01-06 00:00:00.000,1.65,3,198,22,"STR-OPLI-19-000556"
29251722,"Pleasant 2 bed condo in the Heart of Seattle!",86157147,"Lyle","Downtown","First Hill",47.61,-122.33,"Entire home/apt",255,3,236,2024-06-05 00:00:00.000,3.45,16,10,42,"STR-OPLI-19-003380"
87506800,"Plush Pad in Capitol Hill on PIKE ST-Free St Parkn",40623437,"S J","Downtown","First Hill",47.61,-122.33,"Entire home/apt",151,3,46,2024-06-16 00:00:00.000,3.29,5,147,38,"STR-OPLI-19-001377"
50008836,"Private Penthouse w views in the heart of Seattle.",340706410,"Vince","Downtown","First Hill",47.61,-122.33,"Entire home/apt",385,3,125,2024-06-11 00:00:00.000,3.35,98,318,23,"STR-OPLI-21-000123"
52172341,"Private Roosevelt Home • Light Rail • A/C • Yard",17013860,"Sam","Other neighborhoods","Roosevelt",47.68,-122.32,"Entire home/apt",372,3,47,2024-01-08 00:00:00.000,1.45,7,179,13,"STR-OPLI-21-000898"
2692126,"Queen Anne Apt near Climate Pledge, SLU, Downtown",106972,"Kelly","Queen Anne","East Queen Anne",47.63,-122.34,"Entire home/apt",144,3,308,2024-06-18 00:00:00.000,2.56,3,132,33,"STR-OPLI-21-000558"
10218300,"Queen Anne Chateau | Walk Everywhere 1BR Craftsman",29666316,"Mish","Queen Anne","North Queen Anne",47.64,-122.35,"Entire home/apt",133,3,17,2024-06-16 00:00:00.000,2.38,21,53,17,"STR-OPLI-21-000047"
1494986,"Queen Anne Guesthouse with Deck and Garden View",316200,"William","Queen Anne","East Queen Anne",47.63,-122.35,"Entire home/apt",143,3,200,2024-06-19 00:00:00.000,1.52,7,291,24,"STR-OPLI-19-000681"
17992342,"Quiet Residential Wallingford Centrally Located",66909032,"Randy","Other neighborhoods","Wallingford",47.65,-122.34,"Entire home/apt",100,3,94,2023-10-29 00:00:00.000,1.07,4,56,9,"STR-OPLI-19-000865"
69128000,"Quintessential Seattle Views, Water/Mtns, w HotTub",33360,"Laura","West Seattle","Alki",47.57,-122.4,"Entire home/apt",376,3,59,2024-06-17 00:00:00.000,2.71,7,149,31,"STR-OPLI-22-001414"
73544100,"Remodeled Rambler Near Light Rail Station",487344448,"Ricardo","Beacon Hill","North Beacon Hill",47.58,-122.31,"Entire home/apt",250,3,101,2024-06-22 00:00:00.000,5.02,19,125,54,"STR-OPLI-22-001715"
61734600,"Sand Point Pl | New Home",9364055,"Porpoise","Other neighborhoods","Laurelhurst",47.67,-122.28,"Entire home/apt",300,3,42,2024-06-23 00:00:00.000,1.86,3,45,28,"STR-OPLI-24-000472"
54397466,"Seattle Charmer - with private patio & green belt!",65159031,"Deepa","Lake City","Matthews Beach",47.71,-122.29,"Entire home/apt",161,3,57,2024-06-09 00:00:00.000,1.97,8,132,30,"STR-OPLI-24-000415"
11363700,"Seattle Craftsman Mansion w/ Lk. &Mt. Rainier view",238425582,"Allen Lu","Central Area","Leschi",47.6,-122.29,"Entire home/apt",605,3,7,2024-06-14 00:00:00.000,3.62,27,231,7,"STR-OPLI-24-000330"
45080395,"Ski chalet in the city very close to Greenlake.",84891625,"Lisa Yoga","Other neighborhoods","Greenwood",47.7,-122.35,"Entire home/apt",175,3,7,2024-06-11 00:00:00.000,0.19,3,353,3,"STR-OPLI-23-001117"
98407800,"Sleek Seattle Getaway ~ 3 Mi to Alki Beach!",121688409,"Evolve","Delridge","North Delridge",47.57,-122.37,"Entire home/apt",138,3,12,2024-05-27 00:00:00.000,1.42,47,27,12,"STR-OPLI-19-002018"
22036022,"Space Needle View!",86157147,"Lyle","Downtown","Belltown",47.62,-122.35,"Entire home/apt",172,3,401,2024-06-05 00:00:00.000,5.06,16,90,62,"STR-OPLI-22-001313"
11282300,"Spacious 2Bedroom Home at the heart of Seattle",18329294,"Daniel","Central Area","Minor",47.6,-122.31,"Entire home/apt",246,3,9,2024-06-17 00:00:00.000,5.19,3,75,9,"STR-OPLI-24-000019"
10692300,"Spacious 3BR/2BA townhome at Seattle. Location!",18329294,"Daniel","Central Area","Atlantic",47.6,-122.31,"Entire home/apt",319,3,1,2024-03-11 00:00:00.000,0.28,3,12,1,"STR-OPLI-24-000019"
88268000,"Spacious Modern Living in Queen Anne",512825858,"Dre","Queen Anne","North Queen Anne",47.65,-122.36,"Entire home/apt",495,3,33,2024-06-20 00:00:00.000,2.6,15,240,31,"STR-OPLI-23-000659"
76742600,"Spectacular Lake & Mountain view House w/Sunroom",458295751,"Emma","Other neighborhoods","Windermere",47.67,-122.26,"Entire home/apt",388,3,48,2024-06-09 00:00:00.000,2.59,11,120,32,"STR-OPLI-22-001877"
99238600,"StayHere w/Sophari 2BR Dadu | FastWifi | FirePlace",314324381,"Sophari","West Seattle","Arbor Heights",47.51,-122.38,"Entire home/apt",186,3,2,2023-12-05 00:00:00.000,0.27,12,234,2,"STR-OPLI-22-001272"
48214818,"Studio with Space Needle View!",86157147,"Lyle","Cascade","South Lake Union",47.62,-122.35,"Entire home/apt",165,3,189,2024-06-04 00:00:00.000,4.7,16,96,57,"STR-OPLI-21-000095"
10769300,"Stunningly Remodeled Home with A/C and Garage",487344448,"Ricardo","Beacon Hill","Mid-Beacon Hill",47.56,-122.31,"Entire home/apt",320,3,22,2024-06-09 00:00:00.000,4.82,19,136,22,"STR-OPLI-24-000199"
80291000,"Stylish Brand New Home with City Views (4 BR)",487344448,"Ricardo","Beacon Hill","North Beacon Hill",47.58,-122.31,"Entire home/apt",325,3,89,2024-06-23 00:00:00.000,5.13,19,130,69,"STR-OPLI-22-001760"
46434227,"Stylish One Bedroom Near Everything!",86157147,"Lyle","Downtown","First Hill",47.61,-122.33,"Entire home/apt",178,3,148,2024-06-09 00:00:00.000,3.39,16,27,48,"STR-OPLI-20-001186"
10009500,"Sunny Modern Masterpiece with EV Charging and A/C",487344448,"Ricardo","Queen Anne","East Queen Anne",47.64,-122.34,"Entire home/apt",198.21,3,37,2024-06-19 00:00:00.000,4.66,19,198,37,"STR-OPLI-24-000085"
11326600,"Sunny Modern Masterpiece with EV Charging and A/C",246393790,"Ken","Queen Anne","East Queen Anne",47.64,-122.34,"Entire home/apt",414,3,4,2024-06-22 00:00:00.000,1.97,3,32,4,"STR-OPLI-24-000085"
73647300,"Sunny Patio & Park Views - Two Seasons Townhome",76642600,"Caitlin","Other neighborhoods","Fremont",47.66,-122.36,"Entire home/apt",416,3,10,2024-05-24 00:00:00.000,0.51,6,104,3,"STR-OPLI-19-001538"
6991188,"The Marion Flat on Cherry Hill",2781551,"Ron","Central Area","Minor",47.61,-122.3,"Entire home/apt",172,3,392,2024-06-13 00:00:00.000,3.78,4,328,41,"STR-OPLI-19-001833"
68684100,"The Marion House on Cherry Hill",2781551,"Ron","Central Area","Minor",47.61,-122.3,"Entire home/apt",166,3,25,2023-11-11 00:00:00.000,1.22,4,174,7,"STR-OPLI-19-001833"
10114900,"Traveler's Dream! Stylish 4br home in Queen Anne",49370212,"Tina","Queen Anne","North Queen Anne",47.65,-122.36,"Entire home/apt",242,3,198,,198.2133333,5,127,198,"STR-OPLI-23-001172"
82036000,"Unique South Lake WA Casita",4668343,"John","Rainier Valley","Rainier Beach",47.51,-122.24,"Entire home/apt",100,3,67,2024-06-16 00:00:00.000,4.08,3,99,43,"STR-OPLI-22-001954"
